8506,80,USA,HI,"HONOMANU BAY, MAUI, HI",20.87,-156.17
8531,80,USA,HI,"HONOIPU LANDING, HAWAII, HI",20.246,-155.895
8532,80,USA,HI,"LIMUOKO POINT, HAWAII, HI",20.264,-155.881
8533,80,USA,HI,"UPOLU POINT, HAWAII, HI",20.269,-155.85
8534,80,USA,HI,"KAUHOLA POINT, HAWAII, HI",20.25,-155.774
8535,80,USA,HI,"KAUHOLA POINT, HAWAII, HI",20.248,-155.771
8536,80,USA,HI,"NIULII, HAWAII, HI",20.224,-155.738
8537,80,USA,HI,"NORTHEAST COAST HAWAII, HI",20.217,-155.734
8538,80,USA,HI,"NORTHEAST COAST HAWAII, HI",20.21,-155.734
8358,80,USA,HI,"WAIMEA BAY, OAHU, HI",21.643,-158.068
8359,80,USA,HI,"SUNSET BEACH, OAHU, HI",21.677,-158.044
8360,80,USA,HI,"KAWELA BAY, OAHU, HI",21.7,-158.018
8361,80,USA,HI,"KAWELA BAY, OAHU, HI",21.705,-158.003
8362,80,USA,HI,"NORTH COAST OAHU, HI",21.714,-157.975
8363,80,USA,HI,"KAHUKU, OAHU, HI",21.692,-157.948
8364,80,USA,HI,"MAKAHOA POINT, OAHU, HI",21.679,-157.94
8365,80,USA,HI,"NORTHEAST COAST OAHU, HI",21.669,-157.938
8366,80,USA,HI,"LAIE BAY, OAHU, HI",21.652,-157.924
8367,80,USA,HI,"LAIE, OAHU, HI",21.646,-157.921
8368,80,USA,HI,"LAIE, OAHU, HI",21.638,-157.921
8369,80,USA,HI,"HAUULA, OAHU, HI",21.618,-157.914
8370,80,USA,HI,"PUNALUU BEACH, OAHU, HI",21.584,-157.887
8371,80,USA,HI,"KAHANA BAY, OAHU, HI",21.56,-157.875
29709,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"HAKATAO, UA POU, MARQUESAS IS.",-9.45077,-140.08563
29707,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"HAKAHAU, UA POU, MARQUESAS IS.",-9.35993,-140.04805
29705,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"HAAKUTI, UA POU, MARQUESAS IS.",-9.37871,-140.12026
29711,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"VAIPAEE, UA HUKA, MARQUESAS IS.",-8.93722,-139.57333
29712,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"HANE, UA HUKA, MARQUESAS IS.",-8.92461,-139.53403
29715,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"HATIHEU, NUKU HIVA, MARQUESAS IS.",-8.8286,-140.08383
29714,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"HOKATU, UA HUKA, MARQUESAS IS.",-8.93068,-139.52674
29734,87,USA,AK,"SCOTCH CAP, AK",54.3944,-164.7447
2795,89,PERU,NULL,MATARANI,-17.0009,-72.1088
29681,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"HANAVAVE, FATU HIVA, MARQUESAS I.",-10.467,-138.664
29680,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"OMOA, FATU HIVA, MARQUESAS IS.",-10.514,-138.6863
29689,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"PUAMAU, HIVA OA, MARQUESAS IS.",-9.76501,-138.88185
29696,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"VAITAHU, TAHUATA, MARQUESAS IS.",-9.93723,-139.10945
29698,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"VAILAHU, TAHUATA, MARQUESAS IS.",-9.93691,-139.10949
29692,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"HANAPAAOA, HIVA OA, MARQUESAS IS.",-9.7398,-138.96012
7863,88,USA,OR,"GOLD BEACH, OR",42.4,-124.42
7864,88,USA,CA,"PACIFICA, CA",37.614,-122.487
7865,88,USA,CA,"PISMO BEACH, CA",35.13,-120.63
7866,88,USA,CA,"POINT ARGUELLO, CA",34.5783,-120.6429
7868,88,USA,CA,"SANTA MONICA, CA",34.008,-118.5
12239,85,JAPAN,AOMORI,HACHINOHE,40.533,141.533
12240,85,JAPAN,CHIBA,CHOSHI,35.75,140.867
12241,85,JAPAN,IWATE,MIYAKO,39.65,141.983
12242,85,JAPAN,MIYAGI,AYUKAWA,38.3,141.5
12243,85,JAPAN,MIYAZAKI,ABURATSU,31.583,131.417
12244,85,JAPAN,MIYAZAKI,HOSOSHIMA,32.433,131.667
12245,85,JAPAN,SHIZUOKA,ITO,34.9,139.133
12246,85,JAPAN,SHIZUOKA,UCHIURA,35.017,138.883
12247,85,JAPAN,WAKAYAMA,KUSHIMOTO,33.467,135.783
8507,80,USA,HI,"KEANAE POINT, MAUI, HI",20.867,-156.151
8508,80,USA,HI,"KEANAE POINT, MAUI, HI",20.865,-156.146
8509,80,USA,HI,"HONOLULUNUI BAY, MAUI, HI",20.83,-156.099
8510,80,USA,HI,"PAILOA BAY, MAUI, HI",20.792,-156.004
8511,80,USA,HI,"HANA BAY, MAUI, HI",20.76,-155.987
8512,80,USA,HI,"EAST COAST MAUI, HI",20.732,-155.987
8518,80,USA,HI,"LA PEROUSE BAY, MAUI, HI",20.599,-156.427
8519,80,USA,HI,"AHIHI BAY, MAUI, HI",20.628,-156.446
8520,80,USA,HI,"MAKENA, MAUI, HI",20.657,-156.445
8521,80,USA,HI,"WAILEA, MAUI, HI",20.686,-156.446
8522,80,USA,HI,"ILIILIHOLO BEACH, MAUI, HI",20.732,-156.454
8523,80,USA,HI,"KIHEI, MAUI, HI",20.785,-156.467
8524,80,USA,HI,"MAALAEA, MAUI, HI",20.797,-156.488
8525,80,USA,HI,"MAALAEA, MAUI, HI",20.795,-156.514
8526,80,USA,HI,"SOUTHWEST COAST MAUI, HI",20.796,-156.571
8527,80,USA,HI,"HEKILI POINT, MAUI, HI",20.811,-156.622
8528,80,USA,HI,"HEKILI POINT, MAUI, HI",20.811,-156.626
8529,80,USA,HI,"SOUTHWEST COAST MAUI, HI",20.814,-156.628
8530,80,USA,HI,"MAHUKONA, HAWAII, HI",20.195,-155.906
8591,80,USA,HI,"KAALUALU BAY, HAWAII, HI",18.969,-155.613
8592,80,USA,HI,"SOUTHEAST COAST HAWAII, HI",18.956,-155.628
8593,80,USA,HI,"SOUTHEAST COAST HAWAII, HI",18.939,-155.642
8125,80,USA,HI,"LIHUE AIRPORT, KAUAI, HI",21.98,-159.335
8126,80,USA,HI,"LIHUE AIRPORT, KAUAI, HI",21.984,-159.336
8127,80,USA,HI,"LIHUE AIRPORT, KAUAI, HI",21.987,-159.336
8128,80,USA,HI,"NAWILIWILI BAY, KAUAI, HI",21.961,-159.351
8129,80,USA,HI,"NAWILIWILI BAY, KAUAI, HI",21.953,-159.36
8130,80,USA,HI,"POIPU, KAUAI, HI",21.882,-159.472
8131,80,USA,HI,"LAWAI BAY, KAUAI, HI",21.89,-159.505
8132,80,USA,HI,"MAKAOKAHAI POINT, KAUAI, HI",21.889,-159.534
8133,80,USA,HI,"WAHIAWA BAY, KAUAI, HI",21.899,-159.578
8134,80,USA,HI,"HANAPEPE BAY, KAUAI, HI",21.906,-159.597
8135,80,USA,HI,"SOUTHWEST COAST KAUAI, HI",21.914,-159.633
8136,80,USA,HI,"SOUTHWEST COAST KAUAI, HI",21.93,-159.647
8137,80,USA,HI,"HOANUANU BAY, KAUAI, HI",21.944,-159.657
8138,80,USA,HI,"WAIMEA, KAUAI, HI",21.956,-159.671
8139,80,USA,HI,"KEKAHA, KAUAI, HI",21.964,-159.711
8140,80,USA,HI,"KEKAHA, KAUAI, HI",21.973,-159.729
8141,80,USA,HI,"KOKOLE POINT, KAUAI, HI",21.98,-159.758
7894,80,USA,HI,"ANAEHOOMALU, HI",19.917,-155.89
7665,87,USA,AK,"ADAK, SWEEPER COVE, AK",51.863,-176.632
7666,87,USA,AK,"ATTU, AK",52.83,173.2
7667,87,USA,AK,"CHIRIKOF ISLAND, AK",55.5,-155.4
7668,87,USA,AK,"COLD BAY, AK",55.183,-162.717
2673,88,USA,CA,"MORRO BAY, CA",35.3377523,-120.8512
2667,88,USA,CA,"EL GRANADA, CA",37.503,-122.468
2659,88,USA,CA,"ARENA COVE, CA",38.914,-123.711
2684,88,USA,CA,"PORT SAN LUIS, CA",35.17666,-120.755
2713,80,USA,HI,"KAANAPALI, MAUI, HI",20.93,-156.68
2737,80,USA,HI,"LAUPAHOEHOE, HAWAII, HI",19.99,-155.24
2763,80,USA,HI,"POLOLU VALLEY, HAWAII, HI",20.21,-155.73
29682,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"HANAMENU, HIVA OA, MARQUESAS IS.",-9.769,-139.142
29684,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"HANAIAPA, HIVA OA, MARQUESAS IS.",-9.71719,-139.01625
29685,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"HANAIAPA, HIVA OA, MARQUESAS IS.",-9.7178,-139.01327
29686,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"HANAIAPA, HIVA OA, MARQUESAS IS.",-9.71726,-139.01293
29687,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"HANATEKUUA, HIVA OA, MARQUESAS I.",-9.70583,-138.99063
29688,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"NAHOE, HIVA OA, MARQUESAS IS.",-9.73868,-138.92167
29690,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"PUAMAU, HIVA OA, MARQUESAS IS.",-9.76387,-138.8835
29731,89,CHILE,JUAN FERNANDEZ IS.,"SAN JUAN BAUTISTA, ROBINSON CRUSOE",-33.63598,-78.83108
29732,89,CHILE,ISLA DE PASCUA,"HANGA ROA, RAPA NUI, EASTER I.",-27.14707,-109.43053
29733,89,CHILE,ISLA DE PASCUA,"HANGA ROA, RAPA NUI, EASTER I.",-27.14834,-109.43131
29693,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"TAAOA, HIVA OA, MARQUESAS IS.",-9.83547,-139.06216
29695,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"VAITAHU, TAHUATA, MARQUESAS IS.",-9.93723,-139.10945
29697,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"VAITAHU, TAHUATA, MARQUESAS IS.",-9.93691,-139.10949
29699,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"HAPATONI, TAHUATA, MARQUESAS IS.",-9.96926,-139.12198
29701,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"MOTOPU, TAHUATA, MARQUESAS IS.",-9.9042,-139.0671
29702,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"HAKAHETAU, UA POU, MARQUESAS IS.",-9.35911,-140.10394
29703,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"HAKAHETAU, UA POU, MARQUESAS IS.",-9.35911,-140.10394
29683,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"HANAMENU, HIVA OA, MARQUESAS IS.",-9.769,-139.142
30628,81,FRENCH POLYNESIA,AUSTRAL ISLANDS,"MATAURA, TUBUAI ISLAND",-23.35,-149.49
30629,81,FRENCH POLYNESIA,AUSTRAL ISLANDS,"TAHUEIA, TUBUAI ISLAND",-23.36,-149.44
30630,81,FRENCH POLYNESIA,AUSTRAL ISLANDS,"AVERA, RURUTU ISLAND",-22.48,-151.35
30631,81,FRENCH POLYNESIA,AUSTRAL ISLANDS,"MOERAI, RURUTU ISLAND",-22.45,-151.342
30632,81,FRENCH POLYNESIA,AUSTRAL ISLANDS,"ANATONU, RAIVAVAE ISLAND",-22.854,-147.638
2792,81,SAMOA,NULL,"APIA, UPOLU ISLAND",-13.83,-171.759
31963,81,SAMOA,NULL,"MULINU'U, UPOLU ISLAND",-13.82,-171.78
29704,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"HAKAMA�I, UA POU, MARQUESAS IS.",-9.41467,-140.11224
29706,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"HOHOI, UA POU, MARQUESAS IS.",-9.43632,-140.04552
29708,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"HAKAHAU, UA POU, MARQUESAS IS.",-9.35993,-140.04805
31425,89,COLOMBIA,VALLE DEL CAUCA,BUENAVENTURA,3.893,-77.069
29694,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"TAHAUKU, HIVA OA, MARQUESAS IS.",-9.79524,-139.0259
29691,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"HANAPAAOA, HIVA OA, MARQUESAS IS.",-9.7398,-138.96012
29700,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"HAPATONI, TAHUATA, MARQUESAS IS.",-9.97047,-139.12625
29710,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"HAKATAO, UA POU, MARQUESAS IS.",-9.45077,-140.08563
8083,80,USA,HI,"HAENA STATE PARK, KAUAI, HI",22.227,-159.583
8084,80,USA,HI,"HAENA STATE PARK, KAUAI, HI",22.227,-159.58
8085,80,USA,HI,"HAENA STATE PARK, KAUAI, HI",22.227,-159.577
8086,80,USA,HI,"HAENA, KAUAI, HI",22.226,-159.573
8087,80,USA,HI,"HAENA, KAUAI, HI",22.224,-159.57
8088,80,USA,HI,"HAENA, KAUAI, HI",22.227,-159.565
8089,80,USA,HI,"HALE HOMAHA, KAUAI, HI",22.228,-159.557
8090,80,USA,HI,"HALE HOMAHA, KAUAI, HI",22.228,-159.552
8091,80,USA,HI,"HALE HOMAHA, KAUAI, HI",22.226,-159.549
8092,80,USA,HI,"HALE HOMAHA, KAUAI, HI",22.226,-159.547
8093,80,USA,HI,"WAINIHA BAY, KAUAI, HI",22.221,-159.545
8094,80,USA,HI,"WAINIHA BAY, KAUAI, HI",22.218,-159.541
8095,80,USA,HI,"LUMAHAI BEACH, KAUAI, HI",22.219,-159.532
8096,80,USA,HI,"LUMAHAI BEACH, KAUAI, HI",22.218,-159.524
8097,80,USA,HI,"HANALEI BAY, KAUAI, HI",22.215,-159.521
8098,80,USA,HI,"HANALEI, KAUAI, HI",22.216,-159.501
8099,80,USA,HI,"HANALEI, KAUAI, HI",22.216,-159.501
8100,80,USA,HI,"HANALEI, KAUAI, HI",22.216,-159.501
8101,80,USA,HI,"PRINCEVILLE, KAUAI, HI",22.233,-159.483
8102,80,USA,HI,"ANINI BEACH, KAUAI, HI",22.228,-159.468
8103,80,USA,HI,"HONONO POINT, KAUAI, HI",22.229,-159.458
8104,80,USA,HI,"KALIHIKAI BEACH, KAUAI, HI",22.227,-159.447
8105,80,USA,HI,"KALIHIWAI BAY, KAUAI, HI",22.222,-159.434
8106,80,USA,HI,"KALIHIWAI BAY, KAUAI, HI",22.224,-159.429
8107,80,USA,HI,"KILAUEA POINT, KAUAI, HI",22.233,-159.403
8108,80,USA,HI,"MOKOLEA POINT, KAUAI, HI",22.226,-159.385
8109,80,USA,HI,"KAKIU POINT, KAUAI, HI",22.218,-159.373
8110,80,USA,HI,"KEPUHI POINT, KAUAI, HI",22.215,-159.349
8111,80,USA,HI,"MOLOAA BAY, KAUAI, HI",22.197,-159.335
8112,80,USA,HI,"KAHALA POINT, KAUAI, HI",22.147,-159.296
8351,80,USA,HI,"WAIALUA, OAHU, HI",21.586,-158.132
8352,80,USA,HI,"KAIAKA BAY, OAHU, HI",21.586,-158.121
8353,80,USA,HI,"WAIALUA BAY, OAHU, HI",21.593,-158.115
8354,80,USA,HI,"WAIALUA BAY, OAHU, HI",21.601,-158.107
8355,80,USA,HI,"KAWAILOA BEACH, OAHU, HI",21.617,-158.096
8356,80,USA,HI,"KAWAILOA BEACH, OAHU, HI",21.626,-158.084
8357,80,USA,HI,"KAWAILOA BEACH, OAHU, HI",21.631,-158.078
8350,80,USA,HI,"MOKULEIA BEACH, OAHU, HI",21.585,-158.15
8330,80,USA,HI,"MAILI, OAHU, HI",21.431,-158.183
8338,80,USA,HI,"MAKUA, OAHU, HI",21.533,-158.232
8339,80,USA,HI,"WEST COAST OAHU, HI",21.54,-158.235
8331,80,USA,HI,"KANEILIO POINT, OAHU, HI",21.443,-158.194
8332,80,USA,HI,"LAHILAHI POINT, OAHU, HI",21.462,-158.209
8333,80,USA,HI,"LAHILAHI POINT, OAHU, HI",21.463,-158.215
8334,80,USA,HI,"LAHILAHI POINT, OAHU, HI",21.466,-158.216
8335,80,USA,HI,"KEPUHI POINT, OAHU, HI",21.481,-158.228
8336,80,USA,HI,"KEPUHI POINT, OAHU, HI",21.49,-158.233
8337,80,USA,HI,"WEST COAST OAHU, HI",21.515,-158.232
8340,80,USA,HI,"WEST COAST OAHU, HI",21.547,-158.243
8341,80,USA,HI,"WEST COAST OAHU, HI",21.559,-158.253
8113,80,USA,HI,"ANAHOLA BEACH, KAUAI, HI",22.15,-159.303
8114,80,USA,HI,"KUAEHU POINT, KAUAI, HI",22.164,-159.311
8115,80,USA,HI,"PAPAA BAY, KAUAI, HI",22.176,-159.316
8116,80,USA,HI,"PALIKU POINT, KAUAI, HI",22.115,-159.298
8117,80,USA,HI,"KEALIA, KAUAI, HI",22.097,-159.308
8118,80,USA,HI,"KAPAA, KAUAI, HI",22.086,-159.314
8119,80,USA,HI,"KAPAA, KAUAI, HI",22.076,-159.32
8120,80,USA,HI,"WAILUA BAY, KAUAI, HI",22.052,-159.338
8121,80,USA,HI,"HANAMAULU BAY, KAUAI, HI",21.996,-159.343
8122,80,USA,HI,"WAILUA, KAUAI, HI",22.029,-159.341
8123,80,USA,HI,"AHUKINI LANDING, KAUAI, HI",21.995,-159.333
8124,80,USA,HI,"NAWILIWILI BAY, KAUAI, HI",21.961,-159.341
29735,81,FRENCH POLYNESIA,GAMBIER ISLANDS,MANGAREVA ISLAND,-23.10944,-134.96583
11338,88,CANADA,BC,"TOFINO (CLAYOQUOT),BRITISH COLUMBIA",49.153,-125.913
29742,88,CANADA,BC,"VICTORIA, BRITISH COLUMBIA",48.425,-123.372
2695,89,CHILE,VALPARAISO,VALPARAISO,-33.033,-71.633
8056,80,USA,HI,"PEARL HARBOR, OAHU, HI",21.382,-157.95
8057,80,USA,HI,"WEST LOCH, PEARL HARBOR, OAHU, HI",21.367,-158.018
29717,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"HATIHEU, NUKU HIVA, MARQUESAS IS.",-8.82804,-140.0821
29719,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"AAKAPA, NUKU HIVA, MARQUESAS IS.",-8.81525,-140.12962
29720,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"ANAHOU, NUKU HIVA, MARQUESAS IS.",-8.82508,-140.06656
29721,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"HOOUMI, NUKU HIVA, MARQUESAS IS.",-8.8892,-140.02777
29722,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"HOOUMI, NUKU HIVA, MARQUESAS IS.",-8.8892,-140.02777
29723,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"HOOUMI, NUKU HIVA, MARQUESAS IS.",-8.8892,-140.02777
29724,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"TAIPIVAI, NUKU HIVA, MARQUESAS I.",-8.87667,-140.05322
29725,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"TAIPIVAI, NUKU HIVA, MARQUESAS I.",-8.87667,-140.05322
29726,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"HAKAUI, NUKU HIVA, MARQUESAS IS.",-8.943,-140.1705
29727,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"TAIOHAE, NUKU HIVA, MARQUESAS IS.",-8.91258,-140.09707
29728,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"TAIOHAE, NUKU HIVA, MARQUESAS IS.",-8.91423,-140.09507
29729,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"TAIOHAE, NUKU HIVA, MARQUESAS IS.",-8.91233,-140.10352
29730,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"TAIOHAE, NUKU HIVA, MARQUESAS IS.",-8.91233,-140.10252
30517,81,UK TERRITORY,PITCAIRN ISLANDS,"BOUNTY BAY, PITCAIRN ISLAND",-25.067,-130.097
29533,80,USA TERRITORY,HI,MIDWAY ISLANDS,28.215,-177.361
29534,80,USA TERRITORY,HI,JOHNSTON ISLAND,16.7363,-169.5283
29535,81,FRENCH POLYNESIA,NULL,"PAPEETE, TAHITI",-17.5,-149.5
29713,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"HOKATU, UA HUKA, MARQUESAS IS.",-8.93068,-139.52674
2689,88,USA,CA,"SANTA CRUZ, CA",36.97,-122.02
29716,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"HATIHEU, NUKU HIVA, MARQUESAS IS.",-8.82868,-140.08414
29718,81,FRENCH POLYNESIA,MARQUESAS ISLANDS,"AAKAPA, NUKU HIVA, MARQUESAS IS.",-8.81404,-140.13064
28692,87,NEW ZEALAND,NULL,TUTUKAKA (NE OF WHANGAREI),-35.61,174.52
29531,89,PERU,NULL,LA PUNTA,-12.08,-77.17
29532,89,PERU,NULL,ANCON,-11.75,-77.133
2772,80,USA,HI,"WAIKOLU VALLEY, MOLOKAI, HI",21.169,-156.93
8072,80,USA,HI,"NA PALI COAST, KAUAI, HI",22.158,-159.717
8073,80,USA,HI,"KEAWANUI LANDING, KAUAI, HI",22.15,-159.727
8074,80,USA,HI,"POLIHALE, KAUAI, HI",22.098,-159.752
8075,80,USA,HI,"BARKING SANDS, KAUAI, HI",22.082,-159.77
8076,80,USA,HI,"NOHILI POINT, KAUAI, HI",22.073,-159.782
8077,80,USA,HI,"NOHILI POINT, KAUAI, HI",22.062,-159.786
8342,80,USA,HI,"KAENA POINT, OAHU, HI",21.576,-158.282
8343,80,USA,HI,"KAENA POINT, OAHU, HI",21.578,-158.282
8344,80,USA,HI,"NORTHWEST COAST OAHU, HI",21.581,-158.265
8345,80,USA,HI,"NORTHWEST COAST OAHU, HI",21.583,-158.255
8346,80,USA,HI,"NORTHWEST COAST OAHU, HI",21.583,-158.235
8347,80,USA,HI,"NORTHWEST COAST OAHU, HI",21.583,-158.227
8348,80,USA,HI,"NORTHWEST COAST OAHU, HI",21.583,-158.217
8349,80,USA,HI,"MOKULEIA BEACH, OAHU, HI",21.584,-158.181
7669,87,USA,AK,"KING COVE, AK",55.062,-162.31
7670,87,USA,AK,"KODIAK, AK",57.75,-152.483
7671,87,USA,AK,"NIKOLSKI, AK",52.938,-168.868
7672,87,USA,AK,"SANAK ISLAND, AK",54.43,-162.7
7673,87,USA,AK,"SAND POINT, AK",55.337,-160.502
7674,87,USA,AK,"SEWARD, AK",60.119,-149.427
7676,87,USA,AK,"SITKA, AK",57.052,-135.342
7677,87,USA,AK,"UNGA ISLAND, AK",55.19,-160.51
8078,80,USA,HI,"W. COAST KAUAI, HI",22.013,-159.783
8079,80,USA,HI,"KALALAU VALLEY, KAUAI, HI",22.179,-159.659
8080,80,USA,HI,"HANAKAPIAI BEACH, KAUAI, HI",22.214,-159.6
8081,80,USA,HI,"HAENA STATE PARK, KAUAI, HI",22.223,-159.589
8082,80,USA,HI,"HAENA STATE PARK, KAUAI, HI",22.226,-159.585
2799,88,CANADA,BC,"ALBERNI BAY, BRITISH COLUMBIA",49.233,-124.817
28061,88,CANADA,BC,QUADRA ISLAND,50.17,-125.23
28060,88,CANADA,BC,SISTERS ROCK,49.4863,-124.435
28059,88,CANADA,BC,"GOOSE SPIT, COMOX HARBOR",49.665,-124.902
28062,88,CANADA,BC,READ ISLAND,50.18,-125.11
2802,74,DOMINICAN REPUBLIC,NULL,MATANZAS,19.354676,-69.827642
6733,74,BERMUDA (UK TERRITORY),NULL,BERMUDA,32.3666,-64.7
2804,74,USA TERRITORY,PR,SAN JUAN,18.483,-66.133
2803,74,DOMINICAN REPUBLIC,NULL,NAGUA,19.417,-69.817
6735,75,USA,NJ,"ATLANTIC CITY, NJ",39.364,-74.423
2805,74,DOMINICAN REPUBLIC,NULL,CABO SAMANA,19.3,-69.15
6734,75,USA,FL,"DAYTONA BEACH, FL",29.2,-81.017
7890,74,DOMINICAN REPUBLIC,NULL,RIO BOBA,19.467,-69.867
2811,74,BERMUDA (UK TERRITORY),NULL,BERMUDA,32.3666,-64.7
7902,74,CUBA,NULL,BARACOA,20.3467,-74.4958
7896,74,CUBA,NULL,GUANABO,23.171,-82.128
7897,74,CUBA,NULL,MARIANAO,23.067,-82.417
7898,74,CUBA,NULL,SANTA FE,21.75,-82.75
7899,74,DOMINICAN REPUBLIC,NULL,SABANA DE LA MAR,19.067,-69.4
2806,74,USA TERRITORY,PR,AGUADILLA,18.45,-67.133
7901,74,CUBA,NULL,JAIMANITA,23.091,-82.49
2810,75,USA,NJ,"ATLANTIC CITY, NJ",39.364,-74.423
2809,75,USA,FL,"DAYTONA BEACH, FL",29.21,-81.02
2808,74,USA TERRITORY,PR,SAN JUAN,18.483,-66.133
2807,74,USA TERRITORY,PR,MAYAGUEZ,18.201066,-67.153
7900,74,DOMINICAN REPUBLIC,NULL,SANTO DOMINGO,18.5,-69.95
9810,80,USA,HI,"SANDY BEACH, OAHU, HI",21.282,-157.683
12268,85,JAPAN,KOCHI,KANNOURA,33.533,134.3
12269,85,JAPAN,KOCHI,KURE,33.333,133.25
12271,85,JAPAN,KOCHI,MUROTOMISAKI (MUROTO CITY),33.233,134.183
12272,85,JAPAN,KOCHI,NOMI,33.367,133.317
12273,85,JAPAN,KOCHI,NONE,33.5,134.267
12274,85,JAPAN,KOCHI,OONOGOU,33.4,133.3
12275,85,JAPAN,KOCHI,SAKIHAMA,33.383,134.217
12276,85,JAPAN,KOCHI,SHIINA,33.317,134.2
12277,85,JAPAN,KOCHI,SHINUSA,33.45,133.45
12278,85,JAPAN,KOCHI,SUSAKI,33.383,133.3
12279,85,JAPAN,KOCHI,TOSA-SHIMIZU,32.7792,132.9589
12281,85,JAPAN,KOCHI,AKI,33.5,133.9
12282,85,JAPAN,KOCHI,KARYOGO,33.383,134.033
12283,85,JAPAN,MIE,ATASHIKA,33.917,136.15
12284,85,JAPAN,MIE,ATAWA,33.8,136.05
12285,85,JAPAN,MIE,FUNAKOSHI,34.267,136.883
12286,85,JAPAN,MIE,FUSEDA,34.25,136.833
12287,85,JAPAN,MIE,GOKASHOURA,34.35,136.7
12288,85,JAPAN,MIE,GOZA,34.267,136.767
12289,85,JAPAN,MIE,HAIDA,34,136.267
12290,85,JAPAN,MIE,HAMAJIMA,34.3,136.767
12291,85,JAPAN,MIE,HASAMAURA,34.317,136.667
12293,85,JAPAN,MIE,"KATA, MIE",33.967,136.2
12294,85,JAPAN,MIE,KATADA,34.25,136.85
12295,85,JAPAN,MIE,KINOMOTO,33.883,136.1
12296,85,JAPAN,MIE,KOSHIKA,34.25,136.8
12297,85,JAPAN,MIE,KUKI,34.017,136.25
12298,85,JAPAN,MIE,MIKISATO,34,136.217
12299,85,JAPAN,MIE,MIKIURA,33.983,136.25
12300,85,JAPAN,MIE,NAMIKIRI,34.283,136.9
12301,85,JAPAN,MIE,NANBARI,34.3,136.717
12311,85,JAPAN,MIE,TOBA,34.483,136.817
12312,85,JAPAN,MIE,UDONO,33.733,136.017
12248,85,JAPAN,AICHI,FUKUE,34.633,137.1
12249,85,JAPAN,AICHI,KATAHARACHONISHIURA,34.783,137.183
12250,85,JAPAN,AICHI,MAESHIBA,34.783,137.333
12251,85,JAPAN,AICHI,MOROZAKI,34.7,136.983
12252,85,JAPAN,CHIBA,TOMISAKI,34.917,139.817
12253,85,JAPAN,EHIME,UWAJIMA,33.233,132.55
12254,85,JAPAN,HYOGO,AMA,34.2,134.733
12255,85,JAPAN,HYOGO,FUKURA,34.25,134.717
12256,85,JAPAN,HYOGO,GUNKE,34.467,134.85
12257,85,JAPAN,IWATE,MINATO,34.333,134.733
